order_id,customer_id,name,category,sub_category,city,date,region,unit_price,total_Sales,units_sold,discount_rate,profits,month,seasonality,mode_of_transaction ,marketting_id,inventory_level,revenue,employement_status,employee_id 
O8804,C8805,Vidya,Oil & Masala,Edible Oil & Ghee,Krishnagiri,04-11-2018,East,800,1600,2,0.1,161,11,No festival,Online,200196,2,1440,employed,2
O8805,C8806,Shah,"Eggs, Meat & Fish",Mutton,Karur,05-11-2018,West,400,1200,3,0.17,120,11,No festival,Offline,200196,4,996,unemployed,6
O8806,C8807,Kumar,Snacks,Chocolates,Perambalur,05-11-2018,East,10,1150,115,0.24,155,11,No festival,Offline,200196,1,874,unemployed,3
O8807,C8808,Harish,Beverages,Health Drinks,Dindigul,05-11-2018,East,100,1000,10,0.22,193,11,No festival,Offline,200196,1,780,unemployed,15
O8808,C8809,Veronica,Fruits & Veggies,Organic Fruits,Theni,05-11-2018,Central,300,1200,4,0.18,159,11,No festival,Offline,200196,3,984,unemployed,1
O8809,C8810,Haseena,Bakery,Cakes,Madurai,05-11-2018,West,300,1200,4,0.24,128,11,No festival,Offline,200196,1,912,unemployed,9
O8810,C8811,Ganesh,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,05-11-2018,East,800,1600,2,0.14,177,11,No festival,Online,200196,2,1376,employed,16
O8811,C8812,Ramesh,Bakery,Breads & Buns,Krishnagiri,05-11-2018,West,30,1350,45,0.24,113,11,No festival,Online,200196,1,1026,employed,7
O8812,C8813,Jonas,Snacks,Cookies,Ramanadhapuram,05-11-2018,East,30,1200,40,0.17,167,11,No festival,Offline,200196,1,996,employed,17
O8813,C8814,Kumar,Beverages,Soft Drinks,Vellore,05-11-2018,East,20,1340,67,0.3,126,11,No festival,Online,200196,1,938,unemployed,7
O8814,C8815,Arutra,"Eggs, Meat & Fish",Chicken,Pudukottai,05-11-2018,East,200,1200,6,0.26,200,11,No festival,Offline,200196,4,888,employed,17
O8815,C8816,Harish,Oil & Masala,Spices,Tirunelveli,05-11-2018,West,50,1200,24,0.23,200,11,No festival,Offline,200196,2,924,unemployed,4
O8816,C8817,Sabeela,Oil & Masala,Edible Oil & Ghee,Virudhunagar,05-11-2018,Central,800,800,1,0.2,193,11,No festival,Online,200196,2,640,employed,18
O8817,C8818,Vince,Fruits & Veggies,Fresh Fruits,Madurai,05-11-2018,East,190,1140,6,0.16,139,11,No festival,Offline,200196,3,957.6,employed,5
O8818,C8819,Esther,Fruits & Veggies,Fresh Fruits,Madurai,05-11-2018,Central,190,950,5,0.25,137,11,No festival,Offline,200196,3,712.5,unemployed,7
O8819,C8820,Ram,Bakery,Biscuits,Chennai,05-11-2018,Central,20,1080,54,0.13,107,11,No festival,Online,200196,1,939.6,employed,15
O8820,C8821,Krithika,Beverages,Health Drinks,Salem,05-11-2018,Central,100,1300,13,0.27,160,11,No festival,Offline,200196,1,949,employed,11
O8821,C8822,Adavan,Oil & Masala,Edible Oil & Ghee,Perambalur,05-11-2018,East,800,800,1,0.23,148,11,No festival,Online,200196,2,616,employed,2
O8822,C8823,Yusuf,Oil & Masala,Masalas,Tirunelveli,05-11-2018,East,50,1050,21,0.33,132,11,No festival,Online,200196,2,703.5,employed,12
O8823,C8824,Rumaiza,Food Grains,Organic Staples,Namakkal,06-11-2018,East,100,1300,13,0.33,168,11,No festival,Online,200196,5,871,unemployed,15
O8824,C8825,Shah,Bakery,Breads & Buns,Ooty,06-11-2018,South,30,1020,34,0.24,136,11,No festival,Online,200196,1,775.2,employed,4
O8825,C8826,Verma,Fruits & Veggies,Fresh Fruits,Trichy,06-11-2018,West,190,1140,6,0.32,106,11,No festival,Offline,200196,3,775.2,employed,20
O8826,C8827,Anu,Fruits & Veggies,Organic Vegetables,Chennai,06-11-2018,South,200,1000,5,0.26,126,11,No festival,Offline,200196,3,740,employed,14
O8827,C8828,Vinne,Bakery,Cakes,Madurai,06-11-2018,Central,300,1200,4,0.29,194,11,No festival,Offline,200196,1,852,unemployed,5
O8828,C8829,Verma,Beverages,Soft Drinks,Perambalur,06-11-2018,West,20,1320,66,0.21,141,11,No festival,Offline,200196,1,1042.8,unemployed,5
O8829,C8830,Ravi,Oil & Masala,Masalas,Ramanadhapuram,06-11-2018,West,50,1100,22,0.33,130,11,No festival,Online,200196,2,737,unemployed,1
O8830,C8831,Hussain,Beverages,Soft Drinks,Madurai,06-11-2018,West,20,1240,62,0.19,161,11,No festival,Online,200196,1,1004.4,unemployed,3
O8831,C8832,Alan,Bakery,Biscuits,Karur,06-11-2018,West,20,1200,60,0.29,196,11,No festival,Offline,200196,1,852,employed,6
O8832,C8833,Alan,Bakery,Breads & Buns,Kanyakumari,06-11-2018,East,30,1110,37,0.22,128,11,No festival,Offline,200196,1,865.8,unemployed,19
O8833,C8834,Haseena,Food Grains,Dals & Pulses,Salem,06-11-2018,West,900,900,1,0.31,148,11,No festival,Online,200196,5,621,employed,10
O8834,C8835,Sheeba,Food Grains,Organic Staples,Bodi,06-11-2018,West,100,1300,13,0.28,195,11,No festival,Offline,200196,5,936,employed,9
O8835,C8836,Jonas,Food Grains,Atta & Flour,Nagercoil,06-11-2018,West,40,1280,32,0.16,107,11,No festival,Online,200196,5,1075.2,employed,1
O8836,C8837,Komal,Bakery,Breads & Buns,Kanyakumari,06-11-2018,Central,30,1260,42,0.29,183,11,No festival,Offline,200196,1,894.6,employed,7
O8837,C8838,Ridhesh,Beverages,Health Drinks,Tenkasi,06-11-2018,Central,100,1100,11,0.2,141,11,No festival,Offline,200196,1,880,unemployed,11
O8838,C8839,Hussain,Bakery,Breads & Buns,Tenkasi,06-11-2018,South,30,1200,40,0.32,152,11,No festival,Online,200196,1,816,unemployed,7
O8839,C8840,Sheeba,"Eggs, Meat & Fish",Fish,Dharmapuri,06-11-2018,West,600,1200,2,0.1,160,11,No festival,Offline,200196,4,1080,employed,12
O8840,C8841,Jackson,Food Grains,Dals & Pulses,Karur,06-11-2018,South,900,900,1,0.1,143,11,No festival,Online,200196,5,810,unemployed,10
O8841,C8842,Vidya,Fruits & Veggies,Organic Vegetables,Cumbum,06-11-2018,West,200,1000,5,0.21,128,11,No festival,Online,200196,3,790,employed,15
O8842,C8843,Veena,"Eggs, Meat & Fish",Fish,Virudhunagar,06-11-2018,West,600,1200,2,0.13,135,11,No festival,Online,200196,4,1044,unemployed,17
O8843,C8844,Yusuf,Beverages,Health Drinks,Dindigul,06-11-2018,South,100,1200,12,0.2,153,11,No festival,Offline,200196,1,960,unemployed,13
O8844,C8845,Arvind,Food Grains,Dals & Pulses,Vellore,06-11-2018,Central,900,900,1,0.33,185,11,No festival,Offline,200196,5,603,employed,15
O8845,C8846,Malik,Fruits & Veggies,Organic Vegetables,Perambalur,06-11-2018,South,200,1200,6,0.12,199,11,No festival,Offline,200196,3,1056,employed,3
O8846,C8847,Yusuf,Fruits & Veggies,Fresh Fruits,Cumbum,06-11-2018,West,190,1140,6,0.34,170,11,No festival,Offline,200196,3,752.4,employed,13
O8847,C8848,Verma,Food Grains,Organic Staples,Pudukottai,06-11-2018,East,100,1200,12,0.34,142,11,No festival,Offline,200196,5,792,employed,3
O8848,C8849,Amy,"Eggs, Meat & Fish",Mutton,Nagercoil,06-11-2018,Central,400,1200,3,0.17,110,11,No festival,Online,200196,4,996,employed,11
O8849,C8850,Ridhesh,Oil & Masala,Edible Oil & Ghee,Viluppuram,06-11-2018,East,800,1600,2,0.17,138,11,No festival,Offline,200196,2,1328,unemployed,15
O8850,C8851,Vidya,Snacks,Noodles,Coimbatore,07-11-2018,Central,100,1200,12,0.16,161,11,No festival,Offline,200196,1,1008,unemployed,1
O8851,C8852,Amy,Food Grains,Atta & Flour,Tenkasi,07-11-2018,West,40,1200,30,0.33,161,11,No festival,Online,200196,5,804,unemployed,12
O8852,C8853,Sudeep,Food Grains,Dals & Pulses,Theni,07-11-2018,West,900,900,1,0.35,126,11,No festival,Online,200196,5,585,employed,8
O8853,C8854,Krithika,"Eggs, Meat & Fish",Fish,Ooty,07-11-2018,West,600,1200,2,0.12,107,11,No festival,Offline,200196,4,1056,employed,6
O8854,C8855,Sabeela,Fruits & Veggies,Fresh Vegetables,Theni,07-11-2018,East,70,1330,19,0.35,187,11,No festival,Offline,200196,3,864.5,employed,2
O8855,C8856,Surya,Food Grains,Organic Staples,Chennai,07-11-2018,East,100,1300,13,0.21,144,11,No festival,Offline,200196,5,1027,unemployed,20
O8856,C8857,Willams,Fruits & Veggies,Organic Fruits,Tenkasi,07-11-2018,East,300,1200,4,0.35,119,11,No festival,Online,200196,3,780,employed,3
O8857,C8858,Rumaiza,Fruits & Veggies,Fresh Fruits,Krishnagiri,07-11-2018,West,190,1140,6,0.27,103,11,No festival,Offline,200196,3,832.2,unemployed,12
O8858,C8859,Arvind,Snacks,Cookies,Virudhunagar,07-11-2018,East,30,1050,35,0.11,141,11,No festival,Offline,200196,1,934.5,unemployed,8
O8859,C8860,Arvind,Snacks,Noodles,Madurai,07-11-2018,East,100,1100,11,0.25,144,11,No festival,Online,200196,1,825,unemployed,18
O8860,C8861,Muneer,Bakery,Cakes,Coimbatore,08-11-2018,East,300,1200,4,0.34,139,11,No festival,Offline,200196,1,792,unemployed,20
O8861,C8862,Vinne,Snacks,Cookies,Kanyakumari,08-11-2018,East,30,1050,35,0.34,182,11,No festival,Online,200196,1,693,employed,18
O8862,C8863,Sundar,Snacks,Noodles,Bodi,09-11-2018,East,100,1200,12,0.19,108,11,No festival,Offline,200196,1,972,employed,14
O8863,C8864,Kumar,Bakery,Biscuits,Perambalur,09-11-2018,East,20,120,6,0.22,108,11,No festival,Online,200196,1,93.6,unemployed,18
O8864,C8865,Akash,Bakery,Biscuits,Dharmapuri,09-11-2018,West,20,1340,67,0.17,197,11,No festival,Offline,200196,1,1112.2,unemployed,9
O8865,C8866,Sudha,Food Grains,Atta & Flour,Ooty,09-11-2018,East,40,1160,29,0.21,125,11,No festival,Online,200196,5,916.4,employed,6
O8866,C8867,Peer,Snacks,Chocolates,Viluppuram,09-11-2018,East,10,1070,107,0.2,177,11,No festival,Offline,200196,1,856,unemployed,11
O8867,C8868,Ram,"Eggs, Meat & Fish",Eggs,Ooty,09-11-2018,West,6,1122,187,0.29,123,11,No festival,Online,200196,4,796.62,unemployed,19
O8868,C8869,Ravi,"Eggs, Meat & Fish",Fish,Chennai,09-11-2018,South,600,1200,2,0.26,123,11,No festival,Offline,200196,4,888,unemployed,18
O8869,C8870,Arvind,Bakery,Biscuits,Dindigul,09-11-2018,West,20,1320,66,0.14,127,11,No festival,Offline,200196,1,1135.2,unemployed,14
O8870,C8871,Sundar,Oil & Masala,Masalas,Bodi,09-11-2018,East,50,1250,25,0.13,127,11,No festival,Online,200196,2,1087.5,unemployed,19
O8871,C8872,Ramesh,Bakery,Biscuits,Vellore,09-11-2018,West,20,1240,62,0.19,121,11,No festival,Offline,200196,1,1004.4,employed,8
O8872,C8873,Jonas,Oil & Masala,Masalas,Salem,09-11-2018,West,50,1150,23,0.25,133,11,No festival,Online,200196,2,862.5,employed,6
O8873,C8874,Jonas,Bakery,Biscuits,Virudhunagar,09-11-2018,South,20,1340,67,0.27,114,11,No festival,Online,200196,1,978.2,unemployed,17
O8874,C8875,James,"Eggs, Meat & Fish",Fish,Ramanadhapuram,10-11-2018,West,600,1200,2,0.21,140,11,No festival,Offline,200196,4,948,employed,4
O8875,C8876,Adavan,Bakery,Breads & Buns,Bodi,10-11-2018,West,30,1080,36,0.21,112,11,No festival,Offline,200196,1,853.2,employed,4
O8876,C8877,Veronica,Bakery,Breads & Buns,Krishnagiri,10-11-2018,West,30,1200,40,0.21,132,11,No festival,Online,200196,1,948,employed,4
O8877,C8878,James,Beverages,Health Drinks,Ramanadhapuram,10-11-2018,West,100,1200,12,0.3,138,11,No festival,Online,200196,1,840,unemployed,6
O8878,C8879,Adavan,Oil & Masala,Masalas,Krishnagiri,10-11-2018,East,50,1150,23,0.12,189,11,No festival,Offline,200196,2,1012,employed,18
O8879,C8880,Rumaiza,Food Grains,Atta & Flour,Theni,10-11-2018,East,40,1240,31,0.22,177,11,No festival,Online,200196,5,967.2,employed,15
O8880,C8881,Kumar,Snacks,Noodles,Dharmapuri,10-11-2018,West,100,1200,12,0.25,168,11,No festival,Offline,200196,1,900,unemployed,4
O8881,C8882,James,Snacks,Cookies,Dharmapuri,10-11-2018,West,30,1350,45,0.21,153,11,No festival,Offline,200196,1,1066.5,unemployed,2
O8882,C8883,Hussain,Food Grains,Atta & Flour,Namakkal,10-11-2018,West,40,1200,30,0.14,163,11,No festival,Offline,200196,5,1032,employed,7
O8883,C8884,Ravi,Beverages,Soft Drinks,Namakkal,10-11-2018,South,20,1240,62,0.25,188,11,No festival,Offline,200196,1,930,unemployed,8
O8884,C8885,Ridhesh,Snacks,Noodles,Virudhunagar,10-11-2018,West,100,1200,12,0.17,183,11,No festival,Offline,200196,1,996,unemployed,12
O8885,C8886,Sudha,Beverages,Soft Drinks,Dindigul,10-11-2018,West,20,1260,63,0.19,100,11,No festival,Offline,200196,1,1020.6,unemployed,3
O8886,C8887,Jackson,Snacks,Noodles,Ooty,10-11-2018,Central,100,1200,12,0.19,176,11,No festival,Online,200196,1,972,unemployed,20
O8887,C8888,Ganesh,Food Grains,Atta & Flour,Chennai,10-11-2018,West,40,1080,27,0.25,144,11,No festival,Offline,200196,5,810,employed,8
O8888,C8889,Arutra,Fruits & Veggies,Organic Fruits,Tenkasi,10-11-2018,West,300,1200,4,0.19,178,11,No festival,Offline,200196,3,972,unemployed,9
O8889,C8890,Arvind,Food Grains,Rice,Chennai,11-11-2018,Central,800,1600,2,0.26,144,11,No festival,Online,200196,5,1184,unemployed,2
O8890,C8891,Verma,Bakery,Breads & Buns,Kanyakumari,11-11-2018,Central,30,1320,44,0.24,146,11,No festival,Offline,200196,1,1003.2,employed,17
O8891,C8892,Aditi,Food Grains,Dals & Pulses,Namakkal,11-11-2018,Central,900,900,1,0.23,198,11,No festival,Offline,200196,5,693,unemployed,9
O8892,C8893,Sudeep,Bakery,Breads & Buns,Vellore,11-11-2018,West,30,1200,40,0.12,161,11,No festival,Online,200196,1,1056,employed,2
O8893,C8894,Komal,Snacks,Chocolates,Nagercoil,11-11-2018,South,10,1090,109,0.25,184,11,No festival,Online,200196,1,817.5,employed,9
O8894,C8895,Akash,Beverages,Soft Drinks,Perambalur,11-11-2018,South,20,1240,62,0.32,157,11,No festival,Offline,200196,1,843.2,employed,12
O8895,C8896,Harish,Food Grains,Atta & Flour,Viluppuram,11-11-2018,East,40,1240,31,0.15,171,11,No festival,Online,200196,5,1054,unemployed,10
O8896,C8897,Suresh,Food Grains,Atta & Flour,Namakkal,11-11-2018,East,40,1240,31,0.2,174,11,No festival,Offline,200196,5,992,unemployed,12
O8897,C8898,Muneer,Food Grains,Dals & Pulses,Madurai,11-11-2018,West,900,900,1,0.34,131,11,No festival,Offline,200196,5,594,employed,1
O8898,C8899,Yusuf,"Eggs, Meat & Fish",Fish,Ooty,11-11-2018,Central,600,1200,2,0.32,179,11,No festival,Offline,200196,4,816,unemployed,5
O8899,C8900,Jackson,"Eggs, Meat & Fish",Mutton,Coimbatore,11-11-2018,Central,400,1200,3,0.17,120,11,No festival,Online,200196,4,996,employed,17
O8900,C8901,Shree,Food Grains,Organic Staples,Karur,11-11-2018,West,100,1300,13,0.23,123,11,No festival,Offline,200196,5,1001,employed,20
O8901,C8902,Esther,Snacks,Noodles,Dharmapuri,11-11-2018,Central,100,1100,11,0.25,140,11,No festival,Online,200196,1,825,employed,13
O8902,C8903,Sheeba,Snacks,Chocolates,Perambalur,11-11-2018,Central,10,1100,110,0.26,164,11,No festival,Online,200196,1,814,unemployed,8
O8903,C8904,Ram,Beverages,Health Drinks,Bodi,11-11-2018,West,100,1200,12,0.21,162,11,No festival,Offline,200196,1,948,unemployed,7
O8904,C8905,Amrish,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,12-11-2018,Central,400,1200,3,0.3,122,11,No festival,Offline,200196,4,840,unemployed,10
O8905,C8906,Muneer,Oil & Masala,Edible Oil & Ghee,Theni,12-11-2018,East,800,800,1,0.34,194,11,No festival,Offline,200196,2,528,unemployed,13
O8906,C8907,Esther,Snacks,Chocolates,Ramanadhapuram,12-11-2018,West,10,1260,126,0.32,192,11,No festival,Offline,200196,1,856.8,unemployed,9
O8907,C8908,Ganesh,Beverages,Soft Drinks,Tenkasi,12-11-2018,West,20,1260,63,0.32,157,11,No festival,Online,200196,1,856.8,unemployed,15
O8908,C8909,Yusuf,Bakery,Biscuits,Krishnagiri,12-11-2018,Central,20,1000,50,0.35,102,11,No festival,Online,200196,1,650,employed,20
O8909,C8910,Arvind,Fruits & Veggies,Organic Vegetables,Perambalur,12-11-2018,West,200,1200,6,0.34,190,11,No festival,Online,200196,3,792,employed,10
O8910,C8911,Ravi,Fruits & Veggies,Fresh Vegetables,Karur,12-11-2018,West,70,1120,16,0.35,136,11,No festival,Offline,200196,3,728,unemployed,8
O8911,C8912,Hafiz,Beverages,Health Drinks,Madurai,12-11-2018,East,100,1000,10,0.18,128,11,No festival,Offline,200196,1,820,unemployed,19
O8912,C8913,Ravi,Oil & Masala,Spices,Viluppuram,12-11-2018,West,50,1150,23,0.29,121,11,No festival,Offline,200196,2,816.5,unemployed,9
O8913,C8914,Sabeela,Bakery,Breads & Buns,Coimbatore,12-11-2018,West,30,1140,38,0.23,144,11,No festival,Online,200196,1,877.8,unemployed,8
O8914,C8915,Esther,Food Grains,Organic Staples,Pudukottai,12-11-2018,Central,100,1300,13,0.18,189,11,No festival,Online,200196,5,1066,employed,5
O8915,C8916,Veronica,Oil & Masala,Masalas,Virudhunagar,12-11-2018,West,50,1250,25,0.16,143,11,No festival,Online,200196,2,1050,unemployed,2
O8916,C8917,Hussain,Beverages,Health Drinks,Theni,12-11-2018,West,100,1200,12,0.26,164,11,No festival,Offline,200196,1,888,unemployed,11
O8917,C8918,Sudha,Fruits & Veggies,Fresh Vegetables,Theni,12-11-2018,East,70,1260,18,0.34,101,11,No festival,Offline,200196,3,831.6,unemployed,10
O8918,C8919,Ravi,Bakery,Biscuits,Dindigul,12-11-2018,West,20,1320,66,0.13,114,11,No festival,Online,200196,1,1148.4,employed,16
O8919,C8920,Ravi,Beverages,Soft Drinks,Namakkal,12-11-2018,East,20,1260,63,0.28,148,11,No festival,Online,200196,1,907.2,unemployed,20
O8920,C8921,Verma,Food Grains,Rice,Nagercoil,12-11-2018,West,800,800,1,0.32,150,11,No festival,Online,200196,5,544,employed,14
O8921,C8922,Surya,"Eggs, Meat & Fish",Chicken,Virudhunagar,12-11-2018,West,200,1200,6,0.27,140,11,No festival,Online,200196,4,876,unemployed,19
O8922,C8923,Hafiz,Food Grains,Dals & Pulses,Viluppuram,12-11-2018,West,900,900,1,0.22,109,11,No festival,Offline,200196,5,702,unemployed,19
O8923,C8924,Jackson,"Eggs, Meat & Fish",Eggs,Trichy,12-11-2018,Central,6,1014,169,0.13,143,11,No festival,Offline,200196,4,882.18,employed,6
O8924,C8925,Surya,Beverages,Soft Drinks,Bodi,12-11-2018,Central,20,1040,52,0.21,155,11,No festival,Offline,200196,1,821.6,employed,12
O8925,C8926,Yusuf,Oil & Masala,Masalas,Kanyakumari,12-11-2018,East,50,1250,25,0.12,111,11,No festival,Offline,200196,2,1100,unemployed,7
O8926,C8927,Hussain,Bakery,Biscuits,Krishnagiri,12-11-2018,West,20,1240,62,0.19,167,11,No festival,Offline,200196,1,1004.4,unemployed,19
O8927,C8928,Ridhesh,Bakery,Breads & Buns,Krishnagiri,12-11-2018,Central,30,1200,40,0.3,135,11,No festival,Offline,200196,1,840,employed,15
O8928,C8929,Ravi,Bakery,Breads & Buns,Viluppuram,12-11-2018,Central,30,1260,42,0.17,135,11,No festival,Online,200196,1,1045.8,employed,8
O8929,C8930,Kumar,Snacks,Chocolates,Ramanadhapuram,12-11-2018,Central,10,1210,121,0.28,155,11,No festival,Offline,200196,1,871.2,employed,14
O8930,C8931,Shah,Bakery,Cakes,Bodi,12-11-2018,West,300,1200,4,0.16,192,11,No festival,Offline,200196,1,1008,employed,2
O8931,C8932,Jonas,Oil & Masala,Edible Oil & Ghee,Perambalur,12-11-2018,West,800,800,1,0.29,146,11,No festival,Offline,200196,2,568,employed,12
O8932,C8933,Harish,"Eggs, Meat & Fish",Mutton,Bodi,12-11-2018,South,400,1200,3,0.25,193,11,No festival,Online,200196,4,900,employed,2
O8933,C8934,Malik,Oil & Masala,Masalas,Pudukottai,13-11-2018,West,50,1300,26,0.25,113,11,No festival,Online,200196,2,975,employed,9
O8934,C8935,Ridhesh,Fruits & Veggies,Fresh Fruits,Trichy,13-11-2018,East,190,1140,6,0.31,129,11,No festival,Online,200196,3,786.6,unemployed,10
O8935,C8936,Ganesh,Snacks,Cookies,Kanyakumari,13-11-2018,South,30,1290,43,0.15,109,11,No festival,Offline,200196,1,1096.5,unemployed,7
O8936,C8937,Rumaiza,Beverages,Health Drinks,Cumbum,13-11-2018,West,100,1200,12,0.34,126,11,No festival,Offline,200196,1,792,unemployed,2
O8937,C8938,Suresh,Bakery,Breads & Buns,Virudhunagar,13-11-2018,South,30,1110,37,0.34,140,11,No festival,Online,200196,1,732.6,unemployed,8
O8938,C8939,Hussain,Beverages,Health Drinks,Viluppuram,13-11-2018,East,100,1200,12,0.32,135,11,No festival,Online,200196,1,816,employed,13
O8939,C8940,Arutra,"Eggs, Meat & Fish",Fish,Ramanadhapuram,13-11-2018,East,600,1200,2,0.16,101,11,No festival,Online,200196,4,1008,unemployed,3
O8940,C8941,Surya,Food Grains,Atta & Flour,Theni,13-11-2018,South,40,1040,26,0.31,123,11,No festival,Offline,200196,5,717.6,employed,2
O8941,C8942,Amy,Beverages,Health Drinks,Madurai,13-11-2018,South,100,1200,12,0.32,110,11,No festival,Online,200196,1,816,unemployed,20
O8942,C8943,Peer,Fruits & Veggies,Fresh Vegetables,Karur,13-11-2018,East,70,1260,18,0.14,118,11,No festival,Offline,200196,3,1083.6,employed,11
O8943,C8944,Sudeep,Oil & Masala,Masalas,Tenkasi,13-11-2018,East,50,1100,22,0.33,165,11,No festival,Online,200196,2,737,unemployed,9
O8944,C8945,Kumar,Snacks,Noodles,Chennai,13-11-2018,Central,100,1200,12,0.27,113,11,No festival,Offline,200196,1,876,unemployed,7
O8945,C8946,Verma,"Eggs, Meat & Fish",Chicken,Tirunelveli,13-11-2018,West,200,200,1,0.34,192,11,No festival,Online,200196,4,132,employed,14
O8946,C8947,Surya,Oil & Masala,Spices,Kanyakumari,13-11-2018,West,50,1300,26,0.15,138,11,No festival,Offline,200196,2,1105,unemployed,6
O8947,C8948,Amy,Fruits & Veggies,Organic Fruits,Bodi,13-11-2018,Central,300,1200,4,0.1,114,11,No festival,Online,200196,3,1080,employed,7
O8948,C8949,Vince,Oil & Masala,Spices,Ooty,13-11-2018,West,50,1300,26,0.1,123,11,No festival,Offline,200196,2,1170,unemployed,14
O8949,C8950,Surya,Food Grains,Rice,Vellore,13-11-2018,Central,800,800,1,0.19,151,11,No festival,Online,200196,5,648,unemployed,13
O8950,C8951,Ram,Fruits & Veggies,Organic Vegetables,Madurai,13-11-2018,West,200,1000,5,0.26,198,11,No festival,Offline,200196,3,740,unemployed,1
O8951,C8952,Veena,Oil & Masala,Edible Oil & Ghee,Tenkasi,13-11-2018,Central,800,800,1,0.25,103,11,No festival,Offline,200196,2,600,unemployed,14
O8952,C8953,Akash,Food Grains,Dals & Pulses,Vellore,13-11-2018,East,900,900,1,0.24,164,11,No festival,Offline,200196,5,684,unemployed,5
O8953,C8954,Amy,"Eggs, Meat & Fish",Fish,Salem,13-11-2018,East,600,1200,2,0.27,153,11,No festival,Offline,200196,4,876,employed,9
O8954,C8955,Yusuf,Beverages,Health Drinks,Madurai,13-11-2018,East,100,1100,11,0.26,107,11,No festival,Online,200196,1,814,unemployed,8
